timestamp,irradiance,ambient_temperature,humidity,wind_speed,dust_index,rain_index,cloud_cover
2025-02-23 23:29:25.141142,0.0,20.1,60.5,1.37,5.1,0.0,0.0
2025-02-23 23:44:25.141142,0.0,20.9,52.2,1.42,0.0,0.0,0.0
2025-02-23 23:59:25.141142,0.0,17.3,65.6,1.79,4.3,0.0,0.0
2025-02-24 00:14:25.141142,0.0,16.7,64.5,4.77,19.1,0.0,0.0
2025-02-24 00:29:25.141142,0.0,20.0,59.7,4.53,13.1,0.0,0.0
2025-02-24 00:44:25.141142,0.0,20.7,59.5,4.17,6.8,0.0,0.0
2025-02-24 00:59:25.141142,0.0,21.2,61.1,4.54,9.9,0.0,0.0
2025-02-24 01:14:25.141142,0.0,18.9,56.8,3.61,14.5,0.0,0.0
2025-02-24 01:29:25.141142,0.0,16.6,63.6,3.76,7.7,0.0,0.0
2025-02-24 01:44:25.141142,0.0,21.2,61.3,3.25,11.1,0.0,0.0
2025-02-24 01:59:25.141142,0.0,19.6,64.2,3.73,17.7,0.0,0.0
2025-02-24 02:14:25.141142,0.0,21.9,71.7,2.85,3.7,0.0,0.0
2025-02-24 02:29:25.141142,0.0,18.4,65.1,2.72,13.1,0.0,0.0
2025-02-24 02:44:25.141142,0.0,19.1,65.8,2.6,13.0,0.0,0.0
2025-02-24 02:59:25.141142,0.0,19.4,70.9,2.33,11.0,0.0,0.0
2025-02-24 03:14:25.141142,0.0,19.5,65.9,2.12,5.1,0.0,0.0
2025-02-24 03:29:25.141142,0.0,20.8,68.3,2.07,7.5,0.0,0.0
2025-02-24 03:44:25.141142,0.0,17.8,73.5,2.17,6.0,0.0,0.0
2025-02-24 03:59:25.141142,0.0,16.3,79.8,1.98,5.9,0.0,0.0
2025-02-24 04:14:25.141142,0.0,18.8,69.3,1.63,0.6,0.0,0.0
2025-02-24 04:29:25.141142,0.0,17.3,74.9,1.43,0.0,0.0,0.0
2025-02-24 04:44:25.141142,0.0,18.1,76.7,1.21,0.0,0.0,0.0
2025-02-24 04:59:25.141142,0.0,16.8,79.3,1.66,12.8,0.0,0.0
2025-02-24 05:14:25.141142,0.0,15.9,67.2,1.61,15.7,0.0,0.0
2025-02-24 05:29:25.141142,0.0,19.8,73.2,1.01,16.3,0.0,0.0
2025-02-24 05:44:25.141142,0.0,17.9,69.3,1.46,3.4,0.0,0.0
2025-02-24 05:59:25.141142,0.0,20.8,72.3,1.61,1.4,0.0,0.0
2025-02-24 06:14:25.141142,0.0,22.0,69.0,1.45,6.4,0.0,0.0
2025-02-24 06:29:25.141142,0.8,19.5,72.7,1.2,0.4,0.0,0.0
2025-02-24 06:44:25.141142,16.7,19.9,73.0,1.25,12.4,0.0,91.7
2025-02-24 06:59:25.141142,50.4,23.5,67.2,1.23,4.2,0.0,81.1
2025-02-24 07:14:25.141142,79.6,21.0,84.6,1.46,7.1,0.0,76.1
2025-02-24 07:29:25.141142,131.5,23.4,68.9,1.85,0.0,0.0,66.9
2025-02-24 07:44:25.141142,173.5,22.1,74.9,1.75,9.7,0.0,62.3
2025-02-24 07:59:25.141142,193.6,22.7,74.2,1.75,0.0,0.0,62.8
2025-02-24 08:14:25.141142,251.7,25.3,68.9,2.2,11.7,0.0,56.6
2025-02-24 08:29:25.141142,281.5,22.2,69.0,1.67,0.2,0.0,55.7
2025-02-24 08:44:25.141142,340.4,29.5,61.0,2.1,0.9,0.0,50.6
2025-02-24 08:59:25.141142,355.9,25.0,72.3,2.37,9.4,0.0,51.9
2025-02-24 09:14:25.141142,379.2,24.2,64.8,2.65,7.4,0.0,51.8
2025-02-24 09:29:25.141142,429.9,29.7,58.4,3.52,2.9,0.0,48.2
2025-02-24 09:44:25.141142,463.2,27.6,52.2,3.06,5.1,0.0,46.8
2025-02-24 09:59:25.141142,438.5,29.6,55.7,3.09,11.7,0.0,51.7
2025-02-24 10:14:25.141142,464.5,30.4,53.2,3.5,7.2,0.0,50.6
2025-02-24 10:29:25.141142,501.8,28.8,56.5,4.15,10.6,0.0,48.2
2025-02-24 10:44:25.141142,529.5,31.2,46.3,3.8,10.7,0.0,46.7
2025-02-24 10:59:25.141142,549.5,30.2,45.3,3.83,7.2,0.0,45.8
2025-02-24 11:14:25.141142,558.7,34.5,43.9,4.21,9.0,0.0,45.7
2025-02-24 11:29:25.141142,538.0,30.1,51.3,4.23,7.9,0.0,48.3
2025-02-24 11:44:25.141142,488.2,30.0,56.8,12.08,37.3,0.0,53.4
2025-02-24 11:59:25.141142,482.6,33.9,49.5,5.02,20.4,0.0,54.0
2025-02-24 12:14:25.141142,536.5,35.4,45.0,4.65,13.5,0.0,48.8
2025-02-24 12:29:25.141142,487.8,34.9,36.2,4.69,12.9,0.0,53.2
2025-02-24 12:44:25.141142,490.8,31.9,44.4,4.99,19.3,0.0,52.4
2025-02-24 12:59:25.141142,500.6,33.9,44.1,5.03,13.5,0.0,50.7
2025-02-24 13:14:25.141142,512.9,35.6,44.2,4.99,4.9,0.0,48.5
2025-02-24 13:29:25.141142,503.1,34.8,37.5,4.98,11.8,0.0,48.2
2025-02-24 13:44:25.141142,447.6,32.5,51.1,5.14,17.2,0.0,52.6
2025-02-24 13:59:25.141142,441.3,32.6,49.1,4.94,13.1,0.0,51.6
2025-02-24 14:14:25.141142,396.7,34.6,45.3,5.0,16.4,0.0,54.7
2025-02-24 14:29:25.141142,377.4,36.0,38.6,5.38,18.1,0.0,54.8
2025-02-24 14:44:25.141142,328.9,34.6,43.7,5.42,25.2,0.0,58.5
2025-02-24 14:59:25.141142,312.0,38.4,35.1,4.93,14.6,0.0,58.2
2025-02-24 15:14:25.141142,294.8,33.4,34.4,5.17,22.8,0.0,57.6
2025-02-24 15:29:25.141142,274.2,36.4,25.6,4.56,16.6,0.0,57.3
2025-02-24 15:44:25.141142,243.1,34.0,29.8,4.53,11.7,0.0,58.6
2025-02-24 15:59:25.141142,188.4,34.4,35.0,4.63,23.0,0.0,64.4
2025-02-24 16:14:25.141142,150.0,32.6,31.4,4.55,24.3,0.0,68.0
2025-02-24 16:29:25.141142,134.0,33.9,31.4,4.13,10.5,0.0,67.0
2025-02-24 16:44:25.141142,87.7,30.8,34.8,4.53,12.9,0.0,74.4
2025-02-24 16:59:25.141142,50.1,33.9,32.0,4.02,17.5,0.0,81.8
2025-02-24 17:14:25.141142,18.4,31.4,32.1,4.14,17.5,0.0,91.2
2025-02-24 17:29:25.141142,1.5,33.2,43.8,7.92,22.0,0.0,0.0
2025-02-24 17:44:25.141142,0.0,29.8,30.9,3.43,12.7,0.0,0.0
2025-02-24 17:59:25.141142,0.0,31.6,29.3,3.09,8.1,0.0,0.0
2025-02-24 18:14:25.141142,0.0,30.9,35.6,3.29,0.0,0.0,0.0
2025-02-24 18:29:25.141142,0.0,29.7,35.2,2.44,10.5,0.0,0.0
2025-02-24 18:44:25.141142,0.0,29.3,39.1,2.8,13.5,0.0,0.0
2025-02-24 18:59:25.141142,0.0,29.3,42.7,2.23,0.0,0.0,0.0
2025-02-24 19:14:25.141142,0.0,29.8,44.2,2.58,13.2,0.0,0.0
2025-02-24 19:29:25.141142,0.0,28.8,34.4,2.07,2.7,0.0,0.0
2025-02-24 19:44:25.141142,0.0,28.3,38.2,1.73,3.4,0.0,0.0
2025-02-24 19:59:25.141142,0.0,27.5,35.6,2.03,2.1,0.0,0.0
2025-02-24 20:14:25.141142,0.0,25.3,44.1,1.66,10.1,0.0,0.0
2025-02-24 20:29:25.141142,0.0,25.8,43.8,1.25,4.0,0.0,0.0
2025-02-24 20:44:25.141142,0.0,25.7,28.2,1.12,0.0,0.0,0.0
2025-02-24 20:59:25.141142,0.0,24.4,37.3,1.21,1.6,0.0,0.0
2025-02-24 21:14:25.141142,0.0,25.6,49.6,1.44,8.0,0.0,0.0
2025-02-24 21:29:25.141142,0.0,25.5,47.4,1.25,8.0,0.0,0.0
2025-02-24 21:44:25.141142,0.0,24.8,43.1,1.31,3.0,0.0,0.0
2025-02-24 21:59:25.141142,0.0,23.3,47.5,1.07,2.3,0.0,0.0
2025-02-24 22:14:25.141142,0.0,21.5,47.8,1.44,10.1,0.0,0.0
2025-02-24 22:29:25.141142,0.0,23.2,44.6,1.21,3.8,0.0,0.0
2025-02-24 22:44:25.141142,0.0,20.1,53.7,1.19,7.8,0.0,0.0
2025-02-24 22:59:25.141142,0.0,22.0,54.3,2.67,1.0,0.0,0.0
2025-02-24 23:14:25.141142,0.0,18.3,58.6,1.62,2.9,0.0,0.0
2025-02-24 23:29:25.141142,0.0,22.2,63.9,1.19,3.3,0.0,0.0
2025-02-24 23:44:25.141142,0.0,19.3,60.7,1.34,15.1,0.0,0.0
2025-02-24 23:59:25.141142,0.0,20.1,63.7,1.51,2.1,0.0,0.0
2025-02-25 00:14:25.141142,0.0,17.8,66.7,4.72,12.1,0.0,0.0
2025-02-25 00:29:25.141142,0.0,16.5,64.2,4.58,17.3,0.0,0.0
2025-02-25 00:44:25.141142,0.0,16.8,58.7,4.22,16.3,0.0,0.0
2025-02-25 00:59:25.141142,0.0,16.4,69.2,3.65,11.7,0.0,0.0
2025-02-25 01:14:25.141142,0.0,17.4,54.8,3.95,15.9,0.0,0.0
2025-02-25 01:29:25.141142,0.0,17.9,63.1,3.88,12.7,0.0,0.0
2025-02-25 01:44:25.141142,0.0,18.9,63.4,3.76,19.8,0.0,0.0
2025-02-25 01:59:25.141142,0.0,15.3,75.9,3.42,17.4,0.0,0.0
2025-02-25 02:14:25.141142,0.0,17.7,67.5,2.98,13.8,0.0,0.0
2025-02-25 02:29:25.141142,0.0,16.6,73.4,2.79,12.6,0.0,0.0
2025-02-25 02:44:25.141142,0.0,19.0,70.6,2.62,18.9,0.0,0.0
2025-02-25 02:59:25.141142,0.0,16.7,72.5,2.43,7.9,0.0,0.0
2025-02-25 03:14:25.141142,0.0,17.3,64.5,2.27,2.6,0.0,0.0
2025-02-25 03:29:25.141142,0.0,20.1,64.1,1.83,7.9,0.0,0.0
2025-02-25 03:44:25.141142,0.0,18.0,78.3,2.17,9.7,0.0,0.0
2025-02-25 03:59:25.141142,0.0,18.0,72.0,1.41,2.6,0.0,0.0
2025-02-25 04:14:25.141142,0.0,18.7,65.2,1.34,7.4,0.0,0.0
2025-02-25 04:29:25.141142,0.0,15.8,78.4,1.21,0.0,0.0,0.0
2025-02-25 04:44:25.141142,0.0,17.5,72.6,1.79,6.1,0.0,0.0
2025-02-25 04:59:25.141142,0.0,17.7,75.6,2.11,19.3,0.0,0.0
2025-02-25 05:14:25.141142,0.0,19.4,83.8,1.18,7.8,0.0,0.0
2025-02-25 05:29:25.141142,0.0,20.3,66.8,1.06,7.1,0.0,0.0
2025-02-25 05:44:25.141142,0.0,18.2,70.4,0.95,0.0,0.0,0.0
2025-02-25 05:59:25.141142,0.0,22.1,65.6,1.64,0.0,0.0,0.0
2025-02-25 06:14:25.141142,0.0,18.0,62.4,1.21,0.4,0.0,0.0
2025-02-25 06:29:25.141142,1.0,20.3,75.5,1.29,9.5,0.0,0.0
2025-02-25 06:44:25.141142,18.9,21.2,74.1,1.22,9.7,0.0,90.5
2025-02-25 06:59:25.141142,48.5,18.4,68.4,1.71,11.5,0.0,81.8
2025-02-25 07:14:25.141142,88.3,21.1,64.8,1.69,15.0,0.0,73.5
2025-02-25 07:29:25.141142,131.5,21.3,74.0,1.87,11.1,0.0,66.9
2025-02-25 07:44:25.141142,165.6,21.8,58.6,1.61,2.1,0.0,64.0
2025-02-25 07:59:25.141142,200.0,24.9,71.9,1.61,2.7,0.0,61.6
2025-02-25 08:14:25.141142,255.8,24.9,64.1,1.99,5.2,0.0,55.9
2025-02-25 08:29:25.141142,278.7,27.9,64.0,1.9,0.0,0.0,56.1
2025-02-25 08:44:25.141142,342.9,26.4,63.9,2.14,0.0,0.0,50.2
2025-02-25 08:59:25.141142,339.6,25.7,59.4,2.85,9.2,0.0,54.1
2025-02-25 09:14:25.141142,392.1,25.6,68.5,2.9,5.8,0.0,50.1
2025-02-25 09:29:25.141142,376.5,27.6,63.1,2.75,9.7,0.0,54.6
2025-02-25 09:44:25.141142,441.6,28.3,59.2,2.87,8.2,0.0,49.3
2025-02-25 09:59:25.141142,439.4,29.2,60.6,3.22,14.3,0.0,51.6
2025-02-25 10:14:25.141142,463.9,30.3,58.9,3.55,16.9,0.0,50.6
2025-02-25 10:29:25.141142,467.9,29.3,58.6,3.38,9.7,0.0,51.7
2025-02-25 10:44:25.141142,537.9,32.2,47.5,4.1,7.0,0.0,45.8
2025-02-25 10:59:25.141142,541.6,32.3,41.6,3.74,14.3,0.0,46.5
2025-02-25 11:14:25.141142,481.5,33.9,43.2,4.18,20.4,0.0,53.2
2025-02-25 11:29:25.141142,507.7,33.5,46.9,4.31,9.4,0.0,51.2
2025-02-25 11:44:25.141142,502.3,34.3,48.9,4.33,10.7,0.0,52.0
2025-02-25 11:59:25.141142,562.5,35.6,47.5,4.61,9.3,0.0,46.4
2025-02-25 12:14:25.141142,553.9,33.4,56.3,5.02,10.7,0.0,47.1
2025-02-25 12:29:25.141142,559.8,35.3,35.9,4.73,5.4,0.0,46.3
2025-02-25 12:44:25.141142,495.1,34.7,38.8,5.25,16.2,0.0,52.0
2025-02-25 12:59:25.141142,487.3,36.1,39.1,4.72,20.5,0.0,52.0
2025-02-25 13:14:25.141142,486.5,33.0,49.6,5.1,22.1,0.0,51.1
2025-02-25 13:29:25.141142,489.8,34.2,36.9,5.0,12.3,0.0,49.6
2025-02-25 13:44:25.141142,488.9,32.3,43.5,5.55,19.7,0.0,48.2
2025-02-25 13:59:25.141142,433.3,35.3,44.8,4.86,8.2,0.0,52.5
2025-02-25 14:14:25.141142,431.6,36.2,43.0,4.81,16.1,0.0,50.7
2025-02-25 14:29:25.141142,417.2,34.2,48.1,5.36,1.7,0.0,50.1
2025-02-25 14:44:25.141142,358.4,33.9,37.8,5.25,17.4,0.0,54.8
2025-02-25 14:59:25.141142,353.1,33.5,32.9,4.81,13.1,0.0,52.6
2025-02-25 15:14:25.141142,320.3,34.0,39.0,5.37,12.0,0.0,54.0
2025-02-25 15:29:25.141142,279.8,35.5,35.7,5.14,23.8,0.0,56.5
2025-02-25 15:44:25.141142,227.6,32.4,29.5,4.57,11.0,0.0,61.2
2025-02-25 15:59:25.141142,189.6,34.6,31.4,4.72,13.3,0.0,64.2
2025-02-25 16:14:25.141142,177.4,32.0,28.3,4.41,6.4,0.0,62.1
2025-02-25 16:29:25.141142,130.7,33.6,34.3,4.33,10.4,0.0,67.8
2025-02-25 16:44:25.141142,87.4,33.5,30.9,4.34,10.6,0.0,74.4
2025-02-25 16:59:25.141142,48.9,34.6,29.9,4.04,16.2,0.0,82.3
2025-02-25 17:14:25.141142,19.6,31.1,36.3,3.51,19.6,0.0,90.6
2025-02-25 17:29:25.141142,2.1,32.7,29.2,3.65,16.0,0.0,0.0
2025-02-25 17:44:25.141142,0.0,28.6,25.2,3.2,17.3,0.0,0.0
2025-02-25 17:59:25.141142,0.0,30.6,37.9,3.17,16.7,0.0,0.0
2025-02-25 18:14:25.141142,0.0,32.9,37.8,7.47,21.0,0.0,0.0
2025-02-25 18:29:25.141142,0.0,27.6,32.4,2.55,14.8,0.0,0.0
2025-02-25 18:44:25.141142,0.0,29.8,36.7,4.49,13.4,0.0,0.0
2025-02-25 18:59:25.141142,0.0,27.2,35.1,2.65,1.8,0.0,0.0
2025-02-25 19:14:25.141142,0.0,28.0,27.7,2.31,5.5,0.0,0.0
2025-02-25 19:29:25.141142,0.0,28.7,39.8,2.64,5.3,0.0,0.0
2025-02-25 19:44:25.141142,0.0,29.9,29.1,5.43,21.1,0.0,0.0
2025-02-25 19:59:25.141142,0.0,24.0,41.4,1.61,2.9,0.0,0.0
2025-02-25 20:14:25.141142,0.0,26.3,44.7,1.94,8.3,0.0,0.0
2025-02-25 20:29:25.141142,0.0,28.6,32.1,1.45,6.2,0.0,0.0
2025-02-25 20:44:25.141142,0.0,25.4,45.3,1.25,3.8,0.0,0.0
2025-02-25 20:59:25.141142,0.0,25.8,40.4,1.33,4.6,0.0,0.0
2025-02-25 21:14:25.141142,0.0,25.3,42.5,1.17,3.5,0.0,0.0
2025-02-25 21:29:25.141142,0.0,26.0,43.0,1.3,0.0,0.0,0.0
2025-02-25 21:44:25.141142,0.0,24.8,43.0,1.39,1.9,0.0,0.0
2025-02-25 21:59:25.141142,0.0,20.6,49.9,1.18,7.5,0.0,0.0
2025-02-25 22:14:25.141142,0.0,22.7,50.0,2.64,2.1,0.0,0.0
2025-02-25 22:29:25.141142,0.0,23.6,57.0,1.38,5.4,0.0,0.0
2025-02-25 22:44:25.141142,0.0,21.7,50.3,1.37,5.7,0.0,0.0
2025-02-25 22:59:25.141142,0.0,22.0,53.6,1.74,0.0,0.0,0.0
2025-02-25 23:14:25.141142,0.0,22.2,45.5,1.53,9.9,0.0,0.0
2025-02-25 23:29:25.141142,0.0,19.8,57.4,1.44,7.7,0.0,0.0
2025-02-25 23:44:25.141142,0.0,19.0,48.5,1.39,0.0,0.0,0.0
2025-02-25 23:59:25.141142,0.0,17.2,63.3,1.77,1.3,0.0,0.0
2025-02-26 00:14:25.141142,0.0,19.3,52.1,4.52,14.9,0.0,0.0
2025-02-26 00:29:25.141142,0.0,20.9,62.4,4.35,2.9,0.0,0.0
2025-02-26 00:44:25.141142,0.0,17.7,67.5,4.18,10.1,0.0,0.0
2025-02-26 00:59:25.141142,0.0,19.9,67.7,3.9,10.3,0.0,0.0
2025-02-26 01:14:25.141142,0.0,20.3,57.6,4.26,12.2,0.0,0.0
2025-02-26 01:29:25.141142,0.0,20.5,60.3,3.67,15.7,0.0,0.0
2025-02-26 01:44:25.141142,0.0,19.3,58.4,3.24,8.4,0.0,0.0
2025-02-26 01:59:25.141142,0.0,21.0,68.8,2.84,10.9,0.0,0.0
2025-02-26 02:14:25.141142,0.0,18.5,55.0,3.06,8.8,0.0,0.0
2025-02-26 02:29:25.141142,0.0,18.5,62.0,6.94,19.9,0.0,0.0
2025-02-26 02:44:25.141142,0.0,21.4,65.6,2.39,6.5,0.0,0.0
2025-02-26 02:59:25.141142,0.0,18.4,63.5,2.43,2.7,0.0,0.0
2025-02-26 03:14:25.141142,0.0,16.6,64.5,2.81,5.0,0.0,0.0
2025-02-26 03:29:25.141142,0.0,18.2,70.9,2.1,6.8,0.0,0.0
2025-02-26 03:44:25.141142,0.0,17.3,72.0,2.23,6.7,0.0,0.0
2025-02-26 03:59:25.141142,0.0,19.3,65.4,1.58,6.9,0.0,0.0
2025-02-26 04:14:25.141142,0.0,16.3,71.7,1.64,0.0,0.0,0.0
2025-02-26 04:29:25.141142,0.0,19.7,61.3,1.47,8.6,0.0,0.0
2025-02-26 04:44:25.141142,0.0,17.2,69.7,1.12,0.8,0.0,0.0
2025-02-26 04:59:25.141142,0.0,16.7,77.1,1.38,16.5,0.0,0.0
2025-02-26 05:14:25.141142,0.0,19.1,73.2,1.24,1.8,0.0,0.0
2025-02-26 05:29:25.141142,0.0,18.9,56.8,1.37,6.5,0.0,0.0
2025-02-26 05:44:25.141142,0.0,17.2,60.1,1.33,2.3,0.0,0.0
2025-02-26 05:59:25.141142,0.0,18.0,80.0,1.27,0.0,0.0,0.0
2025-02-26 06:14:25.141142,0.0,19.1,77.7,1.05,0.0,0.0,0.0
2025-02-26 06:29:25.141142,1.4,18.2,68.7,1.27,0.0,0.0,0.0
2025-02-26 06:44:25.141142,20.1,19.5,68.2,1.83,0.8,0.0,90.0
2025-02-26 06:59:25.141142,52.9,22.2,68.4,1.23,0.4,0.0,80.2
2025-02-26 07:14:25.141142,84.6,21.3,75.8,1.37,4.6,0.0,74.6
2025-02-26 07:29:25.141142,137.9,25.1,62.1,2.84,6.7,0.0,65.3
2025-02-26 07:44:25.141142,172.8,24.0,68.5,1.67,3.3,0.0,62.5
2025-02-26 07:59:25.141142,198.5,24.4,70.4,1.39,9.1,0.0,61.9
2025-02-26 08:14:25.141142,232.5,24.2,55.9,1.95,14.0,0.0,59.9
2025-02-26 08:29:25.141142,269.8,26.1,71.4,2.39,13.9,0.0,57.5
2025-02-26 08:44:25.141142,325.0,24.8,61.8,2.38,5.7,0.0,52.8
2025-02-26 08:59:25.141142,354.2,28.6,63.2,2.61,5.8,0.0,52.1
2025-02-26 09:14:25.141142,411.9,29.1,54.7,2.29,5.5,0.0,47.6
2025-02-26 09:29:25.141142,412.4,28.3,55.4,2.61,6.8,0.0,50.3
2025-02-26 09:44:25.141142,475.0,29.7,54.9,3.05,6.7,0.0,45.4
2025-02-26 09:59:25.141142,459.6,30.5,54.8,2.98,19.1,0.0,49.3
2025-02-26 10:14:25.141142,442.6,31.3,52.9,3.56,15.5,0.0,52.9
2025-02-26 10:29:25.141142,536.1,28.7,55.0,3.41,8.6,0.0,44.6
2025-02-26 10:44:25.141142,479.4,32.0,53.3,3.66,10.9,0.0,51.7
2025-02-26 10:59:25.141142,542.0,31.9,49.2,3.64,14.2,0.0,46.5
2025-02-26 11:14:25.141142,534.2,32.7,58.0,4.08,7.5,0.0,48.1
2025-02-26 11:29:25.141142,555.2,34.3,54.6,4.15,17.7,0.0,46.6
2025-02-26 11:44:25.141142,576.6,34.3,45.9,4.13,12.1,0.0,44.9
2025-02-26 11:59:25.141142,574.5,35.6,48.5,4.37,11.5,0.0,45.3
2025-02-26 12:14:25.141142,601.3,34.6,44.2,4.67,1.8,0.0,42.6
2025-02-26 12:29:25.141142,522.8,34.2,42.2,4.76,12.2,0.0,49.8
2025-02-26 12:44:25.141142,478.0,34.2,43.4,5.24,19.2,0.0,53.6
2025-02-26 12:59:25.141142,513.4,34.4,39.5,4.92,12.6,0.0,49.4
2025-02-26 13:14:25.141142,456.1,34.0,38.9,5.05,22.5,0.0,54.2
2025-02-26 13:29:25.141142,500.6,35.2,36.2,5.1,15.5,0.0,48.5
2025-02-26 13:44:25.141142,470.5,36.0,31.2,5.24,9.4,0.0,50.1
2025-02-26 13:59:25.141142,491.5,33.6,46.8,5.54,11.4,0.0,46.1
2025-02-26 14:14:25.141142,442.2,35.9,38.7,5.3,11.5,0.0,49.5
2025-02-26 14:29:25.141142,402.6,35.7,45.4,5.41,22.5,0.0,51.8
2025-02-26 14:44:25.141142,345.3,35.1,33.0,4.92,16.8,0.0,56.4
2025-02-26 14:59:25.141142,335.6,36.1,32.9,5.3,27.9,0.0,55.0
2025-02-26 15:14:25.141142,333.2,37.4,33.9,5.1,13.2,0.0,52.1
2025-02-26 15:29:25.141142,274.8,35.5,36.3,4.74,14.8,0.0,57.3
2025-02-26 15:44:25.141142,252.4,37.5,24.9,5.08,8.7,0.0,57.0
2025-02-26 15:59:25.141142,207.8,35.4,28.1,4.72,18.9,0.0,60.7
2025-02-26 16:14:25.141142,152.2,35.0,28.1,4.45,21.1,0.0,67.5
2025-02-26 16:29:25.141142,135.8,34.2,37.0,4.45,4.3,0.0,66.6
2025-02-26 16:44:25.141142,93.3,32.8,25.7,3.78,6.6,0.0,72.7
2025-02-26 16:59:25.141142,53.4,33.5,28.1,3.87,8.5,0.0,80.6
2025-02-26 17:14:25.141142,22.6,33.5,27.3,3.99,14.3,0.0,89.2
2025-02-26 17:29:25.141142,2.4,30.7,39.5,3.89,8.4,0.0,0.0
2025-02-26 17:44:25.141142,0.0,31.1,33.9,3.63,0.0,0.0,0.0
2025-02-26 17:59:25.141142,0.0,32.5,32.7,3.37,13.4,0.0,0.0
2025-02-26 18:14:25.141142,0.0,34.3,32.4,3.02,7.0,0.0,0.0
2025-02-26 18:29:25.141142,0.0,29.6,33.5,2.64,7.8,0.0,0.0
2025-02-26 18:44:25.141142,0.0,32.1,38.9,2.39,12.2,0.0,0.0
2025-02-26 18:59:25.141142,0.0,28.9,19.9,6.24,26.8,0.0,0.0
2025-02-26 19:14:25.141142,0.0,28.5,36.6,2.1,8.3,0.0,0.0
2025-02-26 19:29:25.141142,0.0,27.0,33.6,1.96,5.6,0.0,0.0
2025-02-26 19:44:25.141142,0.0,29.7,32.3,2.1,7.8,0.0,0.0
2025-02-26 19:59:25.141142,0.0,27.4,35.2,1.98,0.0,0.0,0.0
2025-02-26 20:14:25.141142,0.0,24.2,38.6,1.62,0.1,0.0,0.0
2025-02-26 20:29:25.141142,0.0,28.5,35.4,1.28,4.5,0.0,0.0
2025-02-26 20:44:25.141142,0.0,25.9,41.7,1.44,1.2,0.0,0.0
2025-02-26 20:59:25.141142,0.0,26.6,46.6,1.6,4.6,0.0,0.0
2025-02-26 21:14:25.141142,0.0,25.2,40.6,1.62,3.3,0.0,0.0
2025-02-26 21:29:25.141142,0.0,26.2,54.9,1.4,3.9,0.0,0.0
2025-02-26 21:44:25.141142,0.0,23.4,43.1,1.42,3.6,0.0,0.0
2025-02-26 21:59:25.141142,0.0,25.2,44.3,0.96,0.0,0.0,0.0
2025-02-26 22:14:25.141142,0.0,21.6,49.1,1.13,3.6,0.0,0.0
2025-02-26 22:29:25.141142,0.0,24.3,47.4,1.47,12.8,0.0,0.0
2025-02-26 22:44:25.141142,0.0,23.5,56.6,1.32,0.0,0.0,0.0
2025-02-26 22:59:25.141142,0.0,19.5,54.7,1.41,7.2,0.0,0.0
2025-02-26 23:14:25.141142,0.0,21.8,52.4,1.67,11.0,0.0,0.0
2025-02-26 23:29:25.141142,0.0,19.5,55.7,1.65,6.9,0.0,0.0
2025-02-26 23:44:25.141142,0.0,17.3,58.8,1.61,2.4,0.0,0.0
2025-02-26 23:59:25.141142,0.0,17.9,52.4,2.32,8.5,0.0,0.0
2025-02-27 00:14:25.141142,0.0,17.8,66.3,4.34,13.0,0.0,0.0
2025-02-27 00:29:25.141142,0.0,18.3,60.3,4.25,6.8,0.0,0.0
2025-02-27 00:44:25.141142,0.0,19.4,59.6,4.28,8.8,0.0,0.0
2025-02-27 00:59:25.141142,0.0,18.1,66.3,3.84,13.4,0.0,0.0
2025-02-27 01:14:25.141142,0.0,18.0,59.7,3.74,18.5,0.0,0.0
2025-02-27 01:29:25.141142,0.0,15.8,70.1,3.75,2.3,0.0,0.0
2025-02-27 01:44:25.141142,0.0,18.7,71.4,3.33,13.2,0.0,0.0
2025-02-27 01:59:25.141142,0.0,18.0,70.6,2.94,4.0,0.0,0.0
2025-02-27 02:14:25.141142,0.0,20.3,59.2,3.07,3.0,0.0,0.0
2025-02-27 02:29:25.141142,0.0,17.3,65.0,3.03,4.7,0.0,0.0
2025-02-27 02:44:25.141142,0.0,20.2,64.6,2.82,9.5,0.0,0.0
2025-02-27 02:59:25.141142,0.0,18.6,67.7,2.54,5.1,0.0,0.0
2025-02-27 03:14:25.141142,0.0,18.2,77.2,2.47,5.6,0.0,0.0
2025-02-27 03:29:25.141142,0.0,18.0,70.3,1.94,4.5,0.0,0.0
2025-02-27 03:44:25.141142,0.0,18.0,70.7,2.12,11.7,0.0,0.0
2025-02-27 03:59:25.141142,0.0,21.3,75.1,1.51,0.0,0.0,0.0
2025-02-27 04:14:25.141142,0.0,19.7,68.8,1.84,12.3,0.0,0.0
2025-02-27 04:29:25.141142,0.0,20.9,72.2,1.26,13.0,0.0,0.0
2025-02-27 04:44:25.141142,0.0,21.5,80.8,1.65,4.5,0.0,0.0
2025-02-27 04:59:25.141142,0.0,19.7,72.5,1.69,5.6,0.0,0.0
2025-02-27 05:14:25.141142,0.0,16.5,79.5,1.55,11.9,0.0,0.0
2025-02-27 05:29:25.141142,0.0,19.7,74.1,1.22,5.4,0.0,0.0
2025-02-27 05:44:25.141142,0.0,20.1,76.7,1.85,9.1,0.0,0.0
2025-02-27 05:59:25.141142,0.0,20.1,73.0,1.32,9.9,0.0,0.0
2025-02-27 06:14:25.141142,0.0,20.3,78.4,1.23,3.3,0.0,0.0
2025-02-27 06:29:25.141142,1.7,17.9,68.5,1.36,6.6,0.0,0.0
