timestamp,voltage,current,power_output,expected_power,performance_ratio,panel_temperature,inverter_temperature,ambient_temperature,irradiance,degradation_factor,is_fault,fault_id,humidity,wind_speed,dust_index,rain_index,cloud_cover
2025-05-31 20:29:25.141142,31.59,0.0,0.0,0.0,0.0,31.3,39.7,29.7,0.0,0.9595,0,0,34.4,2.3,0.0,0.0,0.0
2025-05-31 20:44:25.141142,31.51,0.0,0.0,0.0,0.0,28.0,39.7,28.0,0.0,0.9595,0,0,33.3,1.72,2.4,0.0,0.0
2025-05-31 20:59:25.141142,31.7,0.0,0.0,0.0,0.0,28.2,46.4,30.7,0.0,0.9595,0,0,33.1,1.48,0.0,0.0,0.0
2025-05-31 21:14:25.141142,31.79,0.0,0.0,0.0,0.0,28.8,42.8,28.2,0.0,0.9595,0,0,46.5,1.74,6.2,0.0,0.0
2025-05-31 21:29:25.141142,31.0,0.0,0.0,0.0,0.0,28.6,39.8,25.2,0.0,0.9595,0,0,51.7,1.83,8.7,0.0,0.0
2025-05-31 21:44:25.141142,31.92,0.0,0.0,0.0,0.0,32.2,41.7,28.6,0.0,0.9595,0,0,44.7,1.73,0.0,0.0,0.0
2025-05-31 21:59:25.141142,32.14,0.0,0.0,0.0,0.0,24.3,40.7,25.8,0.0,0.9595,0,0,42.9,1.62,13.0,0.0,0.0
2025-05-31 22:14:25.141142,31.34,0.0,0.0,0.0,0.0,28.6,44.1,28.0,0.0,0.9595,0,0,44.1,1.85,10.9,0.0,0.0
2025-05-31 22:29:25.141142,31.48,0.0,0.0,0.0,0.0,27.2,46.1,28.9,0.0,0.9595,0,0,51.5,2.1,5.8,0.0,0.0
2025-05-31 22:44:25.141142,31.21,0.0,0.0,0.0,0.0,29.6,36.4,26.3,0.0,0.9595,0,0,48.4,1.74,0.0,0.0,0.0
2025-05-31 22:59:25.141142,31.73,0.0,0.0,0.0,0.0,27.8,41.4,26.4,0.0,0.9595,0,0,49.0,1.58,3.9,0.0,0.0
2025-05-31 23:14:25.141142,31.83,0.0,0.0,0.0,0.0,27.3,40.2,26.9,0.0,0.9595,0,0,55.9,1.91,14.9,0.0,0.0
2025-05-31 23:29:25.141142,31.47,0.0,0.0,0.0,0.0,26.4,40.0,25.1,0.0,0.9595,0,0,50.0,5.3,17.7,0.0,0.0
2025-05-31 23:44:25.141142,32.15,0.0,0.0,0.0,0.0,22.6,36.6,26.6,0.0,0.9595,0,0,51.9,2.03,0.9,0.0,0.0
2025-05-31 23:59:25.141142,31.4,0.0,0.0,0.0,0.0,25.9,43.0,26.8,0.0,0.9595,0,0,52.2,2.37,3.0,0.0,0.0
2025-06-01 00:14:25.141142,31.78,0.0,0.0,0.0,0.0,25.3,43.2,24.7,0.0,0.9595,0,0,73.5,6.42,12.5,0.0,0.0
2025-06-01 00:29:25.141142,31.55,0.0,0.0,0.0,0.0,27.1,46.3,28.9,0.0,0.9595,0,0,56.3,5.81,9.3,0.0,0.0
2025-06-01 00:44:25.141142,32.32,0.0,0.0,0.0,0.0,22.4,38.0,23.2,0.0,0.9595,0,0,57.7,5.66,19.4,0.0,0.0
2025-06-01 00:59:25.141142,31.9,0.0,0.0,0.0,0.0,29.3,46.6,28.3,0.0,0.9595,0,0,70.1,5.73,11.6,0.0,0.0
2025-06-01 01:14:25.141142,30.92,0.0,0.0,0.0,0.0,30.8,47.6,29.6,0.0,0.9595,0,0,58.5,5.21,18.5,0.0,0.0
2025-06-01 01:29:25.141142,31.87,0.0,0.0,0.0,0.0,28.1,38.3,28.6,0.0,0.9595,0,0,62.6,4.78,21.0,0.0,0.0
2025-06-01 01:44:25.141142,32.4,0.0,0.0,0.0,0.0,25.1,41.2,25.2,0.0,0.959,0,0,62.8,4.93,28.6,0.0,0.0
2025-06-01 01:59:25.141142,31.97,0.0,0.0,0.0,0.0,27.4,39.6,29.2,0.0,0.959,0,0,68.3,4.3,13.5,0.0,0.0
2025-06-01 02:14:25.141142,31.46,0.0,0.0,0.0,0.0,30.6,56.0,32.0,0.0,0.959,0,0,70.8,3.94,0.0,0.0,0.0
2025-06-01 02:29:25.141142,32.03,0.0,0.0,0.0,0.0,29.2,47.4,27.7,0.0,0.959,0,0,68.9,3.99,17.6,0.0,0.0
2025-06-01 02:44:25.141142,31.59,0.0,0.0,0.0,0.0,26.3,42.7,28.4,0.0,0.959,0,0,65.1,4.0,12.2,0.0,0.0
2025-06-01 02:59:25.141142,31.19,0.0,0.0,0.0,0.0,32.4,44.0,30.3,0.0,0.959,0,0,64.9,3.36,7.8,0.0,0.0
2025-06-01 03:14:25.141142,31.14,0.0,0.0,0.0,0.0,29.5,43.8,27.4,0.0,0.959,0,0,67.9,2.95,9.3,0.0,0.0
2025-06-01 03:29:25.141142,32.3,0.0,0.0,0.0,0.0,27.5,42.0,26.5,0.0,0.959,0,0,76.6,2.92,4.8,0.0,0.0
2025-06-01 03:44:25.141142,31.62,0.0,0.0,0.0,0.0,31.9,47.8,30.8,0.0,0.959,0,0,65.0,2.73,14.0,0.0,0.0
2025-06-01 03:59:25.141142,31.53,0.0,0.0,0.0,0.0,27.9,38.3,30.5,0.0,0.959,0,0,71.8,2.85,8.5,0.0,0.0
2025-06-01 04:14:25.141142,31.22,0.0,0.0,0.0,0.0,30.0,43.3,28.8,0.0,0.959,0,0,72.7,2.75,11.0,0.0,0.0
2025-06-01 04:29:25.141142,31.22,0.0,0.0,0.0,0.0,30.0,47.7,32.1,0.0,0.959,0,0,71.0,1.98,5.4,0.0,0.0
2025-06-01 04:44:25.141142,32.23,0.0,0.0,0.0,0.0,27.6,46.2,31.2,0.0,0.959,0,0,76.5,2.08,9.5,0.0,0.0
2025-06-01 04:59:25.141142,30.48,0.0,0.0,0.0,0.0,33.7,50.8,33.1,0.0,0.959,0,0,82.8,2.08,6.0,0.0,0.0
2025-06-01 05:14:25.141142,30.72,0.0,0.0,0.0,0.0,36.9,50.5,33.2,0.0,0.959,0,0,75.2,1.79,1.8,0.0,0.0
2025-06-01 05:29:25.141142,31.79,4.329,137.6,144.9,0.9499,33.4,47.0,33.6,36.2,0.959,0,0,75.3,1.97,9.8,0.0,0.0
2025-06-01 05:44:25.141142,32.38,9.755,315.9,335.1,0.9427,37.4,53.5,33.9,83.8,0.959,0,0,76.9,1.71,14.1,0.0,0.0
2025-06-01 05:59:25.141142,32.07,15.761,505.5,540.4,0.9355,35.9,47.7,30.9,135.1,0.959,0,0,75.2,1.76,5.2,0.0,0.0
2025-06-01 06:14:25.141142,32.21,19.475,627.2,700.9,0.8949,37.4,48.3,31.9,175.2,0.959,0,0,77.3,1.45,14.0,0.0,0.0
2025-06-01 06:29:25.141142,32.03,26.37,844.5,954.8,0.8845,43.2,56.5,39.1,238.7,0.959,0,0,78.9,1.63,12.1,0.0,0.0
2025-06-01 06:44:25.141142,31.4,29.436,924.2,1050.2,0.8801,47.1,55.9,38.8,262.5,0.959,0,0,73.0,1.34,5.3,0.0,4.1
2025-06-01 06:59:25.141142,32.39,30.055,973.5,1124.1,0.866,47.5,60.1,35.9,281.0,0.959,0,0,74.1,1.95,13.7,0.0,17.8
2025-06-01 07:14:25.141142,31.67,35.164,1113.6,1289.0,0.8639,49.5,57.4,37.9,322.2,0.959,0,0,54.7,1.85,1.7,0.0,15.9
2025-06-01 07:29:25.141142,32.97,35.228,1161.5,1327.1,0.8752,40.3,60.9,34.1,331.8,0.959,0,0,65.2,2.39,17.1,0.0,27.3
2025-06-01 07:44:25.141142,32.62,43.683,1424.9,1651.9,0.8626,49.7,49.6,35.0,413.0,0.959,0,0,64.7,1.96,2.7,0.0,19.0
2025-06-01 07:59:25.141142,33.81,54.941,1857.4,2111.0,0.8798,48.3,59.6,32.5,527.8,0.959,0,0,62.6,2.06,0.0,0.0,12.9
2025-06-01 08:14:25.141142,32.62,59.094,1927.8,2316.3,0.8323,56.7,63.3,36.7,579.1,0.959,0,0,73.1,2.54,8.1,0.0,16.7
2025-06-01 08:29:25.141142,33.69,53.241,1793.9,2013.3,0.891,50.2,69.0,38.0,503.3,0.959,0,0,57.7,3.38,12.7,0.0,26.7
2025-06-01 08:44:25.141142,32.79,68.885,2258.6,2781.1,0.8121,60.8,71.1,41.1,695.3,0.959,0,0,51.5,3.6,11.6,0.0,17.3
2025-06-01 08:59:25.141142,33.32,63.137,2103.7,2531.4,0.8311,58.8,71.3,39.6,632.8,0.959,0,0,56.1,3.45,8.2,0.0,21.9
2025-06-01 09:14:25.141142,33.71,71.625,2414.5,3047.5,0.7923,66.4,72.2,41.0,761.9,0.959,0,0,50.8,3.46,8.9,0.0,17.3
2025-06-01 09:29:25.141142,34.07,72.693,2476.4,2977.3,0.8318,62.0,73.6,40.0,744.3,0.959,0,0,70.2,3.87,5.6,0.0,18.8
2025-06-01 09:44:25.141142,33.97,74.533,2531.7,3109.8,0.8141,63.1,64.9,40.8,777.4,0.959,0,0,58.2,4.71,10.7,0.0,21.0
2025-06-01 09:59:25.141142,33.24,64.486,2143.3,2545.3,0.8421,59.4,69.2,40.6,636.3,0.959,0,0,60.7,4.66,20.5,0.0,32.7
2025-06-01 10:14:25.141142,32.81,68.984,2263.4,2766.7,0.8181,66.7,75.8,42.1,691.7,0.959,0,0,52.2,4.83,20.2,0.0,31.1
2025-06-01 10:29:25.141142,33.43,67.136,2244.4,2601.7,0.8627,53.9,68.9,36.4,650.4,0.959,0,0,58.8,5.4,17.1,0.0,32.6
2025-06-01 10:44:25.141142,33.98,82.139,2791.1,3458.5,0.807,67.1,73.4,42.0,864.6,0.959,0,0,56.2,14.6,26.0,0.0,27.9
2025-06-01 10:59:25.141142,33.76,75.907,2562.8,3088.6,0.8298,63.0,69.3,41.9,772.1,0.959,0,0,40.6,5.43,13.6,0.0,27.4
2025-06-01 11:14:25.141142,33.69,86.82,2924.9,3645.8,0.8022,74.0,74.9,45.6,911.5,0.959,0,0,46.8,5.84,18.4,0.0,24.1
2025-06-01 11:29:25.141142,34.27,72.076,2469.7,3151.9,0.7836,64.5,70.9,42.8,788.0,0.959,0,0,50.0,5.91,15.7,0.0,28.3
2025-06-01 11:44:25.141142,34.14,83.29,2843.2,3739.6,0.7603,73.9,81.0,45.6,934.9,0.959,0,0,40.9,6.32,20.3,0.0,24.5
2025-06-01 11:59:25.141142,33.94,67.977,2307.2,2928.8,0.7878,61.3,69.9,40.9,732.2,0.959,0,0,48.5,6.98,23.6,0.0,33.8
2025-06-01 12:14:25.141142,32.99,75.497,2491.0,2974.8,0.8374,64.0,72.8,40.9,743.7,0.959,0,0,42.7,6.68,22.7,0.0,33.0
2025-06-01 12:29:25.141142,33.43,74.244,2482.3,3157.2,0.7862,69.8,74.7,45.7,789.3,0.959,0,0,39.6,13.68,29.2,0.0,33.5
2025-06-01 12:44:25.141142,33.41,77.062,2574.6,3208.6,0.8024,67.6,79.9,41.8,802.2,0.959,0,0,41.0,6.87,12.2,0.0,26.1
2025-06-01 12:59:25.141142,33.18,76.805,2548.0,3099.5,0.8221,64.8,73.9,40.6,774.9,0.959,0,0,38.9,6.96,22.5,0.0,30.8
2025-06-01 13:14:25.141142,33.48,84.469,2827.9,3521.1,0.8031,70.9,79.7,42.1,880.3,0.959,0,0,34.1,6.97,19.6,0.0,24.7
2025-06-01 13:29:25.141142,33.55,62.162,2085.6,2707.7,0.7702,67.1,69.5,42.2,676.9,0.959,0,0,36.1,7.39,17.5,0.0,31.7
2025-06-01 13:44:25.141142,32.57,69.969,2279.2,2919.3,0.7807,70.7,69.2,44.1,729.8,0.959,0,0,37.5,7.37,21.7,0.0,30.2
2025-06-01 13:59:25.141142,34.46,76.238,2627.4,3350.8,0.7841,65.8,74.3,39.8,837.7,0.959,0,0,36.5,7.36,28.2,0.0,27.2
2025-06-01 14:14:25.141142,33.03,60.723,2005.6,2454.2,0.8172,61.5,67.9,42.6,613.5,0.959,0,0,34.2,7.75,21.8,0.0,33.3
2025-06-01 14:29:25.141142,33.72,73.36,2473.7,3225.4,0.7669,67.8,78.0,44.3,806.3,0.959,0,0,37.1,7.39,20.7,0.0,22.4
2025-06-01 14:44:25.141142,33.21,75.242,2499.0,3131.6,0.798,65.7,75.5,42.7,782.9,0.959,0,0,30.8,7.15,21.3,0.0,21.9
2025-06-01 14:59:25.141142,32.03,56.251,1801.6,2176.9,0.8276,60.7,69.8,43.8,544.2,0.959,0,0,37.7,6.99,15.3,0.0,29.9
2025-06-01 15:14:25.141142,33.32,57.036,1900.4,2234.3,0.8506,54.7,66.2,39.8,558.6,0.959,0,0,31.3,7.0,24.2,0.0,30.6
2025-06-01 15:29:25.141142,32.72,57.343,1876.4,2167.0,0.8659,58.1,70.7,40.6,541.7,0.959,0,0,39.8,6.77,26.5,0.0,30.2
2025-06-01 15:44:25.141142,33.82,57.868,1957.0,2325.7,0.8415,51.2,62.2,37.4,581.4,0.959,0,0,38.6,6.61,17.7,0.0,21.2
2025-06-01 15:59:25.141142,32.6,49.628,1617.9,2028.4,0.7976,58.9,73.8,43.4,507.1,0.959,0,0,35.5,6.64,19.6,0.0,23.4
2025-06-01 16:14:25.141142,33.03,49.236,1626.5,1890.5,0.8604,52.4,67.8,39.8,472.6,0.959,0,0,33.2,6.18,12.2,0.0,18.6
2025-06-01 16:29:25.141142,32.88,44.084,1449.5,1778.5,0.815,50.6,60.9,38.0,444.6,0.959,0,0,25.7,5.73,12.8,0.0,15.9
2025-06-01 16:44:25.141142,32.17,35.087,1128.8,1260.7,0.8954,47.6,56.1,37.0,315.2,0.959,0,0,37.2,5.75,14.5,0.0,23.0
2025-06-01 16:59:25.141142,33.0,39.228,1294.5,1430.5,0.9049,40.9,56.9,32.3,357.6,0.959,0,0,29.6,5.99,11.1,0.0,8.3
2025-06-01 17:14:25.141142,32.7,32.414,1059.8,1179.4,0.8986,39.2,57.3,31.7,294.8,0.959,0,0,39.1,5.42,21.8,0.0,9.4
2025-06-01 17:29:25.141142,33.01,25.027,826.2,941.8,0.8773,38.0,50.3,33.3,235.5,0.959,0,0,33.2,5.05,19.4,0.0,0.0
2025-06-01 17:44:25.141142,32.02,23.04,737.8,833.2,0.8855,42.8,48.4,33.9,208.3,0.959,0,0,35.0,4.73,16.4,0.0,0.0
2025-06-01 17:59:25.141142,32.53,15.751,512.4,585.8,0.8747,36.3,53.2,35.8,146.5,0.959,0,0,25.0,4.75,8.2,0.0,0.0
2025-06-01 18:14:25.141142,31.48,9.592,301.9,323.8,0.9327,37.1,45.8,35.6,80.9,0.959,0,0,35.1,3.96,6.3,0.0,0.0
2025-06-01 18:29:25.141142,31.79,4.945,157.2,172.9,0.9091,36.4,48.7,33.4,43.2,0.959,0,0,34.0,3.8,7.6,0.0,0.0
2025-06-01 18:44:25.141142,31.56,0.0,0.0,0.0,0.0,35.8,52.2,33.6,0.0,0.959,0,0,26.8,3.68,9.5,0.0,0.0
2025-06-01 18:59:25.141142,31.19,0.0,0.0,0.0,0.0,34.4,49.7,32.1,0.0,0.959,0,0,33.3,3.48,15.8,0.0,0.0
2025-06-01 19:14:25.141142,31.0,0.0,0.0,0.0,0.0,35.6,46.4,34.1,0.0,0.959,0,0,42.4,3.01,16.7,0.0,0.0
2025-06-01 19:29:25.141142,31.53,0.0,0.0,0.0,0.0,28.2,43.6,30.0,0.0,0.959,0,0,37.6,3.09,11.2,0.0,0.0
2025-06-01 19:44:25.141142,31.35,0.0,0.0,0.0,0.0,30.7,42.5,30.3,0.0,0.959,0,0,38.9,2.54,3.4,0.0,0.0
2025-06-01 19:59:25.141142,31.66,0.0,0.0,0.0,0.0,27.3,46.5,30.9,0.0,0.959,0,0,38.3,2.1,12.5,0.0,0.0
2025-06-01 20:14:25.141142,31.8,0.0,0.0,0.0,0.0,27.0,39.4,28.5,0.0,0.959,0,0,39.0,5.5,11.8,0.0,0.0
2025-06-01 20:29:25.141142,32.36,0.0,0.0,0.0,0.0,24.4,39.8,26.6,0.0,0.959,0,0,56.4,2.81,4.1,0.0,0.0
2025-06-01 20:44:25.141142,31.51,0.0,0.0,0.0,0.0,28.8,52.3,29.9,0.0,0.959,0,0,46.7,1.82,3.3,0.0,0.0
2025-06-01 20:59:25.141142,31.28,0.0,0.0,0.0,0.0,33.1,51.4,33.3,0.0,0.959,0,0,48.5,1.69,9.0,0.0,0.0
2025-06-01 21:14:25.141142,32.09,0.0,0.0,0.0,0.0,26.2,41.5,28.7,0.0,0.959,0,0,50.4,1.69,6.3,0.0,0.0
2025-06-01 21:29:25.141142,31.78,0.0,0.0,0.0,0.0,32.4,50.8,29.6,0.0,0.959,0,0,45.0,1.51,7.6,0.0,0.0
2025-06-01 21:44:25.141142,31.76,0.0,0.0,0.0,0.0,24.6,42.4,27.1,0.0,0.959,0,0,38.4,1.76,0.0,0.0,0.0
2025-06-01 21:59:25.141142,31.55,0.0,0.0,0.0,0.0,29.0,36.3,28.3,0.0,0.959,0,0,43.1,1.65,4.8,0.0,0.0
2025-06-01 22:14:25.141142,32.13,0.0,0.0,0.0,0.0,21.1,40.9,24.5,0.0,0.959,0,0,46.5,1.64,1.5,0.0,0.0
2025-06-01 22:29:25.141142,31.7,0.0,0.0,0.0,0.0,25.2,39.6,24.9,0.0,0.959,0,0,54.3,1.83,10.9,0.0,0.0
2025-06-01 22:44:25.141142,31.97,0.0,0.0,0.0,0.0,25.5,43.4,28.1,0.0,0.959,0,0,53.5,1.51,10.5,0.0,0.0
2025-06-01 22:59:25.141142,31.33,0.0,0.0,0.0,0.0,28.8,43.4,26.3,0.0,0.959,0,0,52.3,2.65,13.4,0.0,0.0
2025-06-01 23:14:25.141142,32.3,0.0,0.0,0.0,0.0,23.1,34.5,23.3,0.0,0.959,0,0,63.3,1.93,8.9,0.0,0.0
2025-06-01 23:29:25.141142,32.01,0.0,0.0,0.0,0.0,24.7,33.8,25.7,0.0,0.959,0,0,65.7,3.07,0.3,0.0,0.0
2025-06-01 23:44:25.141142,31.26,0.0,0.0,0.0,0.0,29.3,50.2,28.3,0.0,0.959,0,0,53.9,1.95,10.6,0.0,0.0
2025-06-01 23:59:25.141142,32.29,0.0,0.0,0.0,0.0,24.9,36.2,25.2,0.0,0.959,0,0,63.8,2.58,14.7,0.0,0.0
2025-06-02 00:14:25.141142,32.34,0.0,0.0,0.0,0.0,23.2,36.4,22.0,0.0,0.959,0,0,52.7,6.15,12.5,0.0,0.0
2025-06-02 00:29:25.141142,31.07,0.0,0.0,0.0,0.0,32.0,42.8,30.1,0.0,0.959,0,0,55.4,16.7,25.5,0.0,0.0
2025-06-02 00:44:25.141142,31.96,0.0,0.0,0.0,0.0,26.5,43.2,26.9,0.0,0.959,0,0,64.2,5.99,16.4,0.0,0.0
2025-06-02 00:59:25.141142,31.01,0.0,0.0,0.0,0.0,29.9,40.3,30.0,0.0,0.959,0,0,69.0,6.37,18.4,0.0,0.0
2025-06-02 01:14:25.141142,32.06,0.0,0.0,0.0,0.0,25.2,41.8,27.6,0.0,0.959,0,0,55.8,5.06,22.0,0.0,0.0
2025-06-02 01:29:25.141142,32.05,0.0,0.0,0.0,0.0,27.8,35.5,25.8,0.0,0.959,0,0,62.9,5.08,19.5,0.0,0.0
2025-06-02 01:44:25.141142,31.41,0.0,0.0,0.0,0.0,28.2,37.3,28.0,0.0,0.9585,0,0,77.8,4.9,18.1,0.0,0.0
2025-06-02 01:59:25.141142,31.78,0.0,0.0,0.0,0.0,29.4,43.6,28.2,0.0,0.9585,0,0,67.4,4.3,17.6,0.0,0.0
2025-06-02 02:14:25.141142,31.21,0.0,0.0,0.0,0.0,30.7,45.3,31.5,0.0,0.9585,0,0,67.1,4.4,12.4,0.0,0.0
2025-06-02 02:29:25.141142,31.92,0.0,0.0,0.0,0.0,27.1,46.5,30.7,0.0,0.9585,0,0,66.3,3.93,2.4,0.0,0.0
2025-06-02 02:44:25.141142,31.21,0.0,0.0,0.0,0.0,28.3,43.9,29.8,0.0,0.9585,0,0,66.3,3.57,14.9,0.0,0.0
2025-06-02 02:59:25.141142,32.43,0.0,0.0,0.0,0.0,24.9,42.9,29.6,0.0,0.9585,0,0,73.3,3.3,11.4,0.0,0.0
2025-06-02 03:14:25.141142,31.34,0.0,0.0,0.0,0.0,28.8,43.9,29.4,0.0,0.9585,0,0,73.2,3.04,13.6,0.0,0.0
2025-06-02 03:29:25.141142,31.05,0.0,0.0,0.0,0.0,30.8,40.5,28.5,0.0,0.9585,0,0,68.4,3.07,15.8,0.0,0.0
2025-06-02 03:44:25.141142,31.32,0.0,0.0,0.0,0.0,30.0,47.7,32.2,0.0,0.9585,0,0,70.4,3.13,0.0,0.0,0.0
2025-06-02 03:59:25.141142,30.79,0.0,0.0,0.0,0.0,33.3,39.6,29.6,0.0,0.9585,0,0,74.8,2.53,9.8,0.0,0.0
2025-06-02 04:14:25.141142,31.71,0.0,0.0,0.0,0.0,28.4,46.6,30.5,0.0,0.9585,0,0,79.0,2.07,4.3,0.0,0.0
2025-06-02 04:29:25.141142,31.37,0.0,0.0,0.0,0.0,27.9,46.9,31.6,0.0,0.9585,0,0,73.6,1.83,14.3,0.0,0.0
2025-06-02 04:44:25.141142,31.63,0.0,0.0,0.0,0.0,28.3,44.9,30.7,0.0,0.9585,0,0,79.8,1.66,5.2,0.0,0.0
2025-06-02 04:59:25.141142,30.95,0.0,0.0,0.0,0.0,32.7,52.8,31.5,0.0,0.9585,0,0,74.4,1.84,5.3,0.0,0.0
2025-06-02 05:14:25.141142,31.36,0.0,0.0,0.0,0.0,32.4,50.4,32.9,0.0,0.9585,0,0,73.4,2.03,5.7,0.0,0.0
2025-06-02 05:29:25.141142,31.27,4.537,141.9,156.7,0.9054,35.8,50.3,33.3,39.2,0.9585,0,0,69.8,1.65,15.2,0.0,0.0
2025-06-02 05:44:25.141142,30.99,8.403,260.4,290.9,0.8949,41.5,51.5,36.9,72.7,0.9585,0,0,74.5,1.49,6.2,0.0,0.0
2025-06-02 05:59:25.141142,32.11,18.213,584.9,613.1,0.9539,34.0,51.5,31.4,153.3,0.9585,0,0,84.3,1.67,7.9,0.0,0.0
2025-06-02 06:14:25.141142,31.82,17.077,543.4,595.5,0.9126,41.7,55.1,36.1,148.9,0.9585,0,0,66.3,1.91,13.1,0.0,0.0
2025-06-02 06:29:25.141142,32.18,27.734,892.3,976.0,0.9143,39.0,56.0,34.6,244.0,0.9585,0,0,73.4,1.9,8.1,0.0,0.0
2025-06-02 06:44:25.141142,32.26,29.92,965.1,1088.4,0.8867,41.5,53.1,35.3,272.1,0.9585,0,0,74.5,1.64,6.2,0.0,2.8
2025-06-02 06:59:25.141142,33.15,32.16,1066.2,1201.1,0.8876,41.7,51.5,31.8,300.3,0.9585,0,0,74.8,1.77,10.6,0.0,13.8
2025-06-02 07:14:25.141142,32.04,34.182,1095.1,1216.9,0.8999,46.6,55.4,35.6,304.2,0.9585,0,0,60.2,4.7,15.9,0.0,23.7
2025-06-02 07:29:25.141142,32.58,43.772,1426.2,1680.4,0.8487,50.3,61.1,38.6,420.1,0.9585,0,0,65.0,2.06,10.2,0.0,16.1
2025-06-02 07:44:25.141142,32.47,48.1,1562.0,1833.6,0.8519,51.1,60.8,36.6,458.4,0.9585,0,0,72.9,2.07,0.0,0.0,13.8
2025-06-02 07:59:25.141142,32.54,46.893,1525.7,1793.6,0.8506,50.2,57.4,37.5,448.4,0.9585,0,0,65.4,2.6,18.2,0.0,26.5
2025-06-02 08:14:25.141142,32.39,63.115,2044.5,2406.1,0.8498,61.9,65.2,38.3,601.5,0.9585,0,0,67.2,2.58,4.6,0.0,13.5
2025-06-02 08:29:25.141142,32.76,53.446,1750.9,2097.1,0.8349,55.7,59.7,39.8,524.3,0.9585,0,0,69.6,2.75,5.4,0.0,22.4
2025-06-02 08:44:25.141142,33.15,57.737,1914.0,2354.2,0.813,60.7,75.2,43.1,588.5,0.9585,0,0,56.1,2.96,5.6,0.0,21.1
2025-06-02 08:59:25.141142,33.16,65.096,2158.8,2571.6,0.8395,57.4,64.8,40.0,642.9,0.9585,0,0,52.2,3.65,4.9,0.0,20.0
2025-06-02 09:14:25.141142,32.3,57.881,1869.4,2284.5,0.8183,63.2,70.8,46.3,571.1,0.9585,0,0,61.7,7.92,30.1,0.0,35.5
2025-06-02 09:29:25.141142,33.8,71.777,2426.2,3201.8,0.7578,70.7,76.3,46.0,800.4,0.9585,0,0,61.2,4.02,11.3,0.0,18.4
2025-06-02 09:44:25.141142,33.03,66.161,2185.0,2758.8,0.792,64.6,75.2,44.4,689.7,0.9585,0,0,57.3,4.05,5.6,0.0,23.2
2025-06-02 09:59:25.141142,32.79,65.825,2158.5,2543.5,0.8486,61.3,73.5,43.5,635.9,0.9585,0,0,56.8,4.3,9.7,0.0,28.7
2025-06-02 10:14:25.141142,33.68,66.64,2244.2,2951.1,0.7605,65.7,69.5,42.4,737.8,0.9585,0,0,55.9,4.68,10.8,0.0,25.4
2025-06-02 10:29:25.141142,33.09,76.383,2527.5,3262.0,0.7748,68.4,75.4,44.9,815.5,0.9585,0,0,54.9,5.44,22.8,0.0,27.8
2025-06-02 10:44:25.141142,32.84,76.673,2518.3,3232.1,0.7792,72.4,80.4,46.3,808.0,0.9585,0,0,45.6,5.53,10.5,0.0,23.9
2025-06-02 10:59:25.141142,33.94,82.744,2808.4,3495.8,0.8034,67.4,73.1,42.5,873.9,0.9585,0,0,49.1,5.42,14.5,0.0,23.4
2025-06-02 11:14:25.141142,33.19,68.026,2257.5,2794.1,0.808,62.6,67.1,42.9,698.5,0.9585,0,0,48.0,12.62,34.3,0.0,38.5
2025-06-02 11:29:25.141142,32.74,75.71,2479.0,3090.7,0.8021,68.8,76.3,44.0,772.7,0.9585,0,0,55.0,6.12,12.5,0.0,27.7
2025-06-02 11:44:25.141142,33.52,86.072,2884.8,3743.1,0.7707,71.6,74.5,42.3,935.8,0.9585,0,0,40.7,6.24,13.3,0.0,21.5
2025-06-02 11:59:25.141142,32.83,70.128,2302.1,2871.1,0.8018,69.9,70.1,45.5,717.8,0.9585,0,0,53.8,6.8,32.1,0.0,37.5
2025-06-02 12:14:25.141142,34.71,85.702,2974.4,3787.9,0.7852,66.6,77.9,40.0,947.0,0.9585,0,0,39.3,6.72,18.6,0.0,23.3
2025-06-02 12:29:25.141142,33.11,70.09,2320.6,2866.0,0.8097,64.8,67.0,43.1,716.5,0.9585,0,0,45.1,7.15,33.2,0.0,37.8
2025-06-02 12:44:25.141142,34.31,83.803,2875.7,3710.7,0.775,69.6,76.9,40.0,927.7,0.9585,0,0,46.7,6.86,18.7,0.0,23.6
2025-06-02 12:59:25.141142,33.56,73.314,2460.2,3116.6,0.7894,68.2,72.0,42.2,779.1,0.9585,0,0,43.9,7.25,23.0,0.0,30.8
2025-06-02 13:14:25.141142,33.99,80.49,2735.7,3352.3,0.8161,67.8,76.2,40.6,838.1,0.9585,0,0,41.7,7.18,33.3,0.0,32.0
2025-06-02 13:29:25.141142,33.61,68.19,2291.8,2772.9,0.8265,62.4,67.8,41.8,693.2,0.9585,0,0,47.2,7.05,18.4,0.0,31.3
2025-06-02 13:44:25.141142,33.55,64.757,2172.9,2612.0,0.8319,58.9,63.7,38.3,653.0,0.9585,0,0,34.8,7.27,16.8,0.0,31.6
2025-06-02 13:59:25.141142,33.49,68.244,2285.3,2697.1,0.8473,60.1,71.7,42.7,674.3,0.9585,0,0,36.6,7.26,20.6,0.0,31.2
2025-06-02 14:14:25.141142,32.95,58.76,1936.0,2519.4,0.7684,64.3,70.4,40.4,629.9,0.9585,0,0,35.1,7.24,25.4,0.0,33.9
2025-06-02 14:29:25.141142,33.36,63.822,2129.3,2608.2,0.8164,63.3,70.3,43.0,652.0,0.9585,0,0,37.4,7.39,24.6,0.0,31.3
